transaction_id,transaction_date,year,month,month_name,day_of_week,day_name,amount,description,merchant,transaction_type,category_name,category_type,is_essential,parent_category,account_name,account_type
860,2025-04-04,2025,4,April    ,5,Friday   ,165.37,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
859,2025-04-04,2025,4,April    ,5,Friday   ,17.74,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
854,2025-04-03,2025,4,April    ,4,Thursday ,31.30,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
856,2025-04-03,2025,4,April    ,4,Thursday ,156.90,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
855,2025-04-03,2025,4,April    ,4,Thursday ,212.95,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
853,2025-04-03,2025,4,April    ,4,Thursday ,188.10,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
852,2025-04-03,2025,4,April    ,4,Thursday ,60.91,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
851,2025-04-03,2025,4,April    ,4,Thursday ,81.50,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
850,2025-04-03,2025,4,April    ,4,Thursday ,137.91,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
849,2025-04-03,2025,4,April    ,4,Thursday ,138.67,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Primary Checking,checking
848,2025-04-02,2025,4,April    ,3,Wednesday,52.77,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
847,2025-04-02,2025,4,April    ,3,Wednesday,228.95,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
846,2025-04-02,2025,4,April    ,3,Wednesday,44.54,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
845,2025-04-02,2025,4,April    ,3,Wednesday,53.39,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Chase Credit Card,credit_card
6,2025-04-01,2025,4,April    ,2,Tuesday  ,4853.74,Monthly Salary Deposit,Employer Inc,credit,Salary,income,f,Salary,Primary Checking,checking
844,2025-04-01,2025,4,April    ,2,Tuesday  ,172.30,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
843,2025-04-01,2025,4,April    ,2,Tuesday  ,74.36,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
842,2025-04-01,2025,4,April    ,2,Tuesday  ,63.39,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Primary Checking,checking
841,2025-04-01,2025,4,April    ,2,Tuesday  ,142.48,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
840,2025-03-31,2025,3,March    ,1,Monday   ,17.21,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
839,2025-03-31,2025,3,March    ,1,Monday   ,101.28,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
838,2025-03-31,2025,3,March    ,1,Monday   ,40.49,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
837,2025-03-31,2025,3,March    ,1,Monday   ,141.81,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
836,2025-03-31,2025,3,March    ,1,Monday   ,79.11,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
831,2025-03-30,2025,3,March    ,0,Sunday   ,5.02,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
835,2025-03-30,2025,3,March    ,0,Sunday   ,68.13,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
834,2025-03-30,2025,3,March    ,0,Sunday   ,51.60,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
833,2025-03-30,2025,3,March    ,0,Sunday   ,158.82,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
832,2025-03-30,2025,3,March    ,0,Sunday   ,53.84,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
830,2025-03-30,2025,3,March    ,0,Sunday   ,110.27,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
828,2025-03-29,2025,3,March    ,6,Saturday ,77.55,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
829,2025-03-29,2025,3,March    ,6,Saturday ,78.67,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
827,2025-03-29,2025,3,March    ,6,Saturday ,36.92,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
820,2025-03-28,2025,3,March    ,5,Friday   ,102.07,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Primary Checking,checking
826,2025-03-28,2025,3,March    ,5,Friday   ,138.81,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
825,2025-03-28,2025,3,March    ,5,Friday   ,86.97,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Chase Credit Card,credit_card
824,2025-03-28,2025,3,March    ,5,Friday   ,70.43,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
823,2025-03-28,2025,3,March    ,5,Friday   ,52.04,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
822,2025-03-28,2025,3,March    ,5,Friday   ,212.74,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
821,2025-03-28,2025,3,March    ,5,Friday   ,64.28,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
819,2025-03-27,2025,3,March    ,4,Thursday ,99.47,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
818,2025-03-27,2025,3,March    ,4,Thursday ,72.19,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
817,2025-03-27,2025,3,March    ,4,Thursday ,59.66,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
816,2025-03-26,2025,3,March    ,3,Wednesday,139.15,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
815,2025-03-26,2025,3,March    ,3,Wednesday,56.42,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
814,2025-03-26,2025,3,March    ,3,Wednesday,145.13,Purchase at Water District,Water District,debit,Utilities,expense,t,Housing,Primary Checking,checking
813,2025-03-26,2025,3,March    ,3,Wednesday,282.25,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
812,2025-03-26,2025,3,March    ,3,Wednesday,183.83,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
811,2025-03-26,2025,3,March    ,3,Wednesday,131.27,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
810,2025-03-26,2025,3,March    ,3,Wednesday,32.03,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
809,2025-03-25,2025,3,March    ,2,Tuesday  ,43.84,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
808,2025-03-25,2025,3,March    ,2,Tuesday  ,54.97,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
807,2025-03-24,2025,3,March    ,1,Monday   ,58.48,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
806,2025-03-24,2025,3,March    ,1,Monday   ,7.70,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
805,2025-03-24,2025,3,March    ,1,Monday   ,66.58,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
804,2025-03-24,2025,3,March    ,1,Monday   ,40.11,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
803,2025-03-23,2025,3,March    ,0,Sunday   ,79.33,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
802,2025-03-23,2025,3,March    ,0,Sunday   ,11.99,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
801,2025-03-23,2025,3,March    ,0,Sunday   ,13.40,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
800,2025-03-22,2025,3,March    ,6,Saturday ,31.53,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
799,2025-03-22,2025,3,March    ,6,Saturday ,207.97,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
798,2025-03-22,2025,3,March    ,6,Saturday ,42.81,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
797,2025-03-22,2025,3,March    ,6,Saturday ,38.49,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
796,2025-03-22,2025,3,March    ,6,Saturday ,11.03,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
795,2025-03-22,2025,3,March    ,6,Saturday ,162.22,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
794,2025-03-21,2025,3,March    ,5,Friday   ,47.54,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
793,2025-03-21,2025,3,March    ,5,Friday   ,81.18,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
792,2025-03-20,2025,3,March    ,4,Thursday ,97.44,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
791,2025-03-20,2025,3,March    ,4,Thursday ,40.38,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
790,2025-03-19,2025,3,March    ,3,Wednesday,109.44,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
789,2025-03-19,2025,3,March    ,3,Wednesday,7.98,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
788,2025-03-18,2025,3,March    ,2,Tuesday  ,44.86,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
787,2025-03-18,2025,3,March    ,2,Tuesday  ,24.80,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
786,2025-03-18,2025,3,March    ,2,Tuesday  ,36.15,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
785,2025-03-18,2025,3,March    ,2,Tuesday  ,76.12,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
784,2025-03-18,2025,3,March    ,2,Tuesday  ,97.86,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
783,2025-03-18,2025,3,March    ,2,Tuesday  ,92.42,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
782,2025-03-17,2025,3,March    ,1,Monday   ,52.77,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
781,2025-03-17,2025,3,March    ,1,Monday   ,48.61,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
780,2025-03-17,2025,3,March    ,1,Monday   ,80.17,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
779,2025-03-17,2025,3,March    ,1,Monday   ,80.90,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
778,2025-03-16,2025,3,March    ,0,Sunday   ,126.38,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
777,2025-03-16,2025,3,March    ,0,Sunday   ,101.25,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
776,2025-03-15,2025,3,March    ,6,Saturday ,64.84,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
775,2025-03-15,2025,3,March    ,6,Saturday ,65.46,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
774,2025-03-15,2025,3,March    ,6,Saturday ,54.24,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
773,2025-03-15,2025,3,March    ,6,Saturday ,82.56,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
772,2025-03-15,2025,3,March    ,6,Saturday ,77.00,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
771,2025-03-15,2025,3,March    ,6,Saturday ,121.20,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
770,2025-03-14,2025,3,March    ,5,Friday   ,6.92,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
769,2025-03-14,2025,3,March    ,5,Friday   ,51.75,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
764,2025-03-13,2025,3,March    ,4,Thursday ,69.37,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
768,2025-03-13,2025,3,March    ,4,Thursday ,34.62,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
767,2025-03-13,2025,3,March    ,4,Thursday ,42.41,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
766,2025-03-13,2025,3,March    ,4,Thursday ,61.41,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
765,2025-03-13,2025,3,March    ,4,Thursday ,128.28,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
763,2025-03-13,2025,3,March    ,4,Thursday ,51.52,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
762,2025-03-13,2025,3,March    ,4,Thursday ,78.63,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
761,2025-03-12,2025,3,March    ,3,Wednesday,114.12,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
760,2025-03-12,2025,3,March    ,3,Wednesday,63.26,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
759,2025-03-12,2025,3,March    ,3,Wednesday,54.20,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
758,2025-03-11,2025,3,March    ,2,Tuesday  ,55.38,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
757,2025-03-11,2025,3,March    ,2,Tuesday  ,6.29,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
756,2025-03-11,2025,3,March    ,2,Tuesday  ,49.10,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
755,2025-03-11,2025,3,March    ,2,Tuesday  ,54.17,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
754,2025-03-10,2025,3,March    ,1,Monday   ,67.82,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
753,2025-03-10,2025,3,March    ,1,Monday   ,51.88,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
752,2025-03-09,2025,3,March    ,0,Sunday   ,79.21,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
751,2025-03-09,2025,3,March    ,0,Sunday   ,25.74,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
750,2025-03-09,2025,3,March    ,0,Sunday   ,52.33,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
749,2025-03-09,2025,3,March    ,0,Sunday   ,41.99,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Primary Checking,checking
748,2025-03-09,2025,3,March    ,0,Sunday   ,92.70,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
747,2025-03-09,2025,3,March    ,0,Sunday   ,70.85,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
746,2025-03-09,2025,3,March    ,0,Sunday   ,11.41,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
745,2025-03-09,2025,3,March    ,0,Sunday   ,54.91,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
744,2025-03-08,2025,3,March    ,6,Saturday ,125.58,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
743,2025-03-08,2025,3,March    ,6,Saturday ,11.60,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
742,2025-03-08,2025,3,March    ,6,Saturday ,89.29,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
741,2025-03-08,2025,3,March    ,6,Saturday ,5.96,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
740,2025-03-08,2025,3,March    ,6,Saturday ,30.95,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
739,2025-03-08,2025,3,March    ,6,Saturday ,70.12,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
738,2025-03-07,2025,3,March    ,5,Friday   ,157.37,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
737,2025-03-07,2025,3,March    ,5,Friday   ,10.76,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
736,2025-03-07,2025,3,March    ,5,Friday   ,81.43,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
734,2025-03-06,2025,3,March    ,4,Thursday ,8.80,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
735,2025-03-06,2025,3,March    ,4,Thursday ,82.91,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
733,2025-03-05,2025,3,March    ,3,Wednesday,140.62,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
732,2025-03-05,2025,3,March    ,3,Wednesday,76.62,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Primary Checking,checking
731,2025-03-05,2025,3,March    ,3,Wednesday,21.68,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
730,2025-03-05,2025,3,March    ,3,Wednesday,34.17,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
729,2025-03-05,2025,3,March    ,3,Wednesday,52.95,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
728,2025-03-05,2025,3,March    ,3,Wednesday,46.33,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
727,2025-03-05,2025,3,March    ,3,Wednesday,86.92,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
726,2025-03-04,2025,3,March    ,2,Tuesday  ,41.73,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
725,2025-03-04,2025,3,March    ,2,Tuesday  ,230.81,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
724,2025-03-04,2025,3,March    ,2,Tuesday  ,53.52,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Amex Credit Card,credit_card
723,2025-03-04,2025,3,March    ,2,Tuesday  ,48.06,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
722,2025-03-03,2025,3,March    ,1,Monday   ,32.12,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
721,2025-03-03,2025,3,March    ,1,Monday   ,68.19,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
720,2025-03-03,2025,3,March    ,1,Monday   ,120.85,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
719,2025-03-03,2025,3,March    ,1,Monday   ,188.49,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Primary Checking,checking
718,2025-03-03,2025,3,March    ,1,Monday   ,83.87,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
717,2025-03-03,2025,3,March    ,1,Monday   ,4.76,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
716,2025-03-03,2025,3,March    ,1,Monday   ,19.72,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
715,2025-03-03,2025,3,March    ,1,Monday   ,19.73,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
714,2025-03-02,2025,3,March    ,0,Sunday   ,53.14,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
713,2025-03-02,2025,3,March    ,0,Sunday   ,44.44,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
712,2025-03-02,2025,3,March    ,0,Sunday   ,171.77,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
711,2025-03-02,2025,3,March    ,0,Sunday   ,92.77,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
710,2025-03-01,2025,3,March    ,6,Saturday ,44.73,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
709,2025-03-01,2025,3,March    ,6,Saturday ,95.33,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
5,2025-03-01,2025,3,March    ,6,Saturday ,4818.79,Monthly Salary Deposit,Employer Inc,credit,Salary,income,f,Salary,Primary Checking,checking
708,2025-02-28,2025,2,February ,5,Friday   ,63.18,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
707,2025-02-28,2025,2,February ,5,Friday   ,46.85,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
705,2025-02-27,2025,2,February ,4,Thursday ,18.08,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Primary Checking,checking
706,2025-02-27,2025,2,February ,4,Thursday ,8.52,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
704,2025-02-27,2025,2,February ,4,Thursday ,76.30,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
700,2025-02-26,2025,2,February ,3,Wednesday,107.22,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
699,2025-02-26,2025,2,February ,3,Wednesday,147.19,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
698,2025-02-26,2025,2,February ,3,Wednesday,142.07,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
703,2025-02-26,2025,2,February ,3,Wednesday,107.57,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
702,2025-02-26,2025,2,February ,3,Wednesday,51.35,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Primary Checking,checking
701,2025-02-26,2025,2,February ,3,Wednesday,45.04,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
696,2025-02-25,2025,2,February ,2,Tuesday  ,136.43,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
695,2025-02-25,2025,2,February ,2,Tuesday  ,145.26,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
697,2025-02-25,2025,2,February ,2,Tuesday  ,179.43,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
694,2025-02-24,2025,2,February ,1,Monday   ,39.29,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
692,2025-02-24,2025,2,February ,1,Monday   ,83.57,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
691,2025-02-24,2025,2,February ,1,Monday   ,6.39,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
690,2025-02-24,2025,2,February ,1,Monday   ,75.38,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
689,2025-02-24,2025,2,February ,1,Monday   ,41.56,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
688,2025-02-24,2025,2,February ,1,Monday   ,171.15,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
687,2025-02-24,2025,2,February ,1,Monday   ,55.05,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
693,2025-02-24,2025,2,February ,1,Monday   ,79.19,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
685,2025-02-23,2025,2,February ,0,Sunday   ,74.28,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
